,Unnamed: 0,TweetId,UserId,UserUsername,Date,Location,Tweet,Media,Likes,Retweets,Comments,Polarity,Sentiment
218,218,1641076430867169281,2269976876,PhoenixTVHK,2023-03-29 13:54:45+00:00,"Tai Po, N.T., Hong Kong   ",美 專 家 指 美 銀 行 業 問 題 可能 蔓延 美 國 外交 事 務 雜 誌 周二 針 對 全球 經 濟 前景 調 查 顯 示 美 國 銀 行 業 動 盪 僅 影 響 美 國 增加 全球 經 濟 衰退 風 險 宏 觀 經 濟 前景 正面 臨 極 確 定性,"Media(photos=[], videos=[MediaVideo(thumbnailUrl='https://pbs.twimg.com/media/FsZGQQXagAAdYhr.jpg', variants=[MediaVideoVariant(contentType='video/mp4', bitrate=288000, url='https://video.twimg.com/amplify_video/1641075870256320515/vid/480x270/QuGP0JaeM1wcFoFC.mp4?tag=16'), MediaVideoVariant(contentType='video/mp4', bitrate=2176000, url='https://video.twimg.com/amplify_video/1641075870256320515/vid/1280x720/b1BxSG18hYRZ6s94.mp4?tag=16'), MediaVideoVariant(contentType='video/mp4', bitrate=832000, url='https://video.twimg.com/amplify_video/1641075870256320515/vid/640x360/HRhRjh5EhrbSdeq2.mp4?tag=16')], duration=137256, views=None)], animated=[])",1,0,0,0.28,Positive
219,219,1640911666174111746,1480464221020504064,UpMedia_tw,2023-03-29 03:00:02+00:00,Taipei,包括 興 業 銀 行 內 家法 國 銀 行 遭 檢 方 規 模 突 擊 搜索 調 查 稅 務 詐 欺 與 洗 錢 案件,"Media(photos=[], videos=[], animated=[])",0,0,0,-1.0,Negative
220,220,1640908460958285824,1417834970207244294,BTC_Chopsticks,2023-03-29 02:47:18+00:00,metaverse,困扰 加密 货币 存款 存款人 下周 设定 截止 截止日 日期,"Media(photos=[], videos=[], animated=[])",139,139,4,-1.0,Negative
221,221,1640337887706349569,1480464221020504064,UpMedia_tw,2023-03-27 13:00:03+00:00,Taipei,最近 金融 業 真是 讓 膽 戰 心 驚,"Media(photos=[], videos=[], animated=[])",0,0,0,0.0,Neutral
222,222,1640235485196075008,1417834970207244294,BTC_Chopsticks,2023-03-27 06:13:08+00:00,metaverse,位于 北卡罗 北卡罗来 北卡罗来纳 北卡罗来纳州 卡罗 罗来纳 纳州 罗利 利市 Citizens Bank amp Trust Company 手中 接管 北美 硅谷 桥 银行 存款 贷款,"Media(photos=[], videos=[], animated=[])",208,211,6,0.0,Neutral
223,223,1639472058634768384,818114750705868801,HUEOFIiRQDqEmk6,2023-03-25 03:39:33+00:00,"辽宁, 中华人民共和国",美元 持续 不断 加息 收割 盟友,"Media(photos=[], videos=[], animated=[])",0,0,0,-1.0,Negative
224,224,1639221960801411074,988955288,Investingcom,2023-03-24 11:05:45+00:00,Global,IS DEUTSCHE BANK THE NEXT SICK BANK OF EUROPE,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/Fr-vr9hXwAEMD22.jpg')], videos=[], animated=[])",4445,1277,161,0.0,Neutral
225,225,1639121579018964992,123040307,vttyks,2023-03-24 04:26:52+00:00,,魔鬼 統 治 著 們 世界 產 黨 幽 靈 並 沒 隨 著 東 歐 產 黨 解 體 消失 Wake Up The Threat 郭 文 貴 軍 師 余 建明 紅 色 背景 曝光 其妻 涉案 看中 國,"Media(photos=[], videos=[], animated=[])",0,0,0,-0.5,Negative
226,226,1639121576443645952,123040307,vttyks,2023-03-24 04:26:51+00:00,,魔鬼 統 治 著 們 世界 產 黨 幽 靈 並 沒 隨 著 東 歐 產 黨 解 體 消失 Wake Up The Threat 郭 文 貴 涉嫌 欺 詐 紐 約 公寓 被捕 獲 保 釋 余 建明 逃 新 唐人,"Media(photos=[], videos=[], animated=[])",0,0,1,-1.0,Negative
227,227,1638998663644205057,1266998572110827520,CBaaghitv,2023-03-23 20:18:27+00:00,,花旗 花旗集团 集团 总裁 美国 美国银行 银行 体系 相当 健全,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/Fr7klz_X0AE6wtK.jpg')], videos=[], animated=[])",0,0,0,0.29,Positive
228,228,1638838305625346050,940334438608650240,BlockTempo,2023-03-23 09:41:14+00:00,,私人 銀 行 Xapo Bank 宣布 合作 提供 存 提款 服 務 讓 會 員 可免 免去 昂 貴 耗 時 SWIFTXapo Bank 成 為 全球 第一 第一家 一家 與 USDC 完全 整合 銀 行,"Media(photos=[], videos=[], animated=[])",4,1,0,1.0,Positive
229,229,1638736480461008896,1417834970207244294,BTC_Chopsticks,2023-03-23 02:56:37+00:00,metaverse,银行 成为 第一 第一个 完全 获得 许可 银行 允许 进行 存款 取款,"Media(photos=[], videos=[], animated=[])",251,246,5,1.0,Positive
230,230,1638339075580268544,923221331935576065,atimisMoon,2023-03-22 00:37:29+00:00,Taiwan,美 國 財 政 部 長 葉 倫 Janet Yellen 昨天 天日 市 場 喊 話 提 振 市 場 信心,"Media(photos=[], videos=[], animated=[])",0,0,1,1.0,Positive
231,231,1638058610348691459,818114750705868801,HUEOFIiRQDqEmk6,2023-03-21 06:03:01+00:00,"辽宁, 中华人民共和国",尴尬 网友 翻出 耶 伦 年前 表态 耶 伦 表示 相信 有生 有生之年 之年 不会 再见 见到 金融 金融危机 危机,"Media(photos=[], videos=[], animated=[])",0,0,0,-0.33,Negative
232,232,1637816633015119875,1366565625401909249,WallStreetSilv,2023-03-20 14:01:29+00:00,👉,Janet Yellen,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/FrqxePtXsAMqXny.jpg')], videos=[], animated=[])",4414,1008,76,0.0,Neutral
233,233,1638021477697228800,1490337195605258240,SHZ_Capital,2023-03-21 03:35:27+00:00,,FOMC 会议 明天 天周 周三 确定 加息 目前 分析 加息 基点 占 加息 基点 占,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/Frtr2nNagAE-qZf.jpg')], videos=[], animated=[])",2,0,12,1.0,Positive
234,234,1637786685969952771,940334438608650240,BlockTempo,2023-03-20 12:02:29+00:00,,倒 閉 潮 延 燒 還 有加 加密 密友 友善 銀 行 嗎 情 況 艱 鉅 銀 行 持 續 與 加密 產 業 合作 著 動 區 一起 來 認 識 們 資 料 來 源 BlockBeats 延伸 閱 讀,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/FrqWS0laYAEFK87.jpg')], videos=[], animated=[])",2,1,1,1.0,Positive
235,235,1637719473636642860,1311594888253894657,AlexZhangHei,2023-03-20 07:35:24+00:00,,全球 银行 银行业 行业 资产 规模 排名 工行 厉害,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/FrpY_yDaAAATOQx.jpg')], videos=[], animated=[])",0,0,0,0.0,Neutral
236,236,1637708392251924480,1487586087593984005,nuannua19142430,2023-03-20 06:51:22+00:00,,银 门 银行 硅谷 银行 签名 银行 三家 美国 美国银行 银行 短短 天内 相继 关门 这场 危机 完全 美国 自酿 恶果,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/FrpPF0qakAAshD4.png')], videos=[], animated=[])",1,0,0,-0.33,Negative
237,237,1637648708400746497,1579365288604094464,zhshnigi4,2023-03-20 02:54:12+00:00,,专家 表示 美国 美国银行 银行 危机 纯属 政府 问题 Chinese experts US banking crisis purely government issue,"Media(photos=[], videos=[MediaVideo(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1637647564588863488/pu/img/FpCkiN3wEKx6Zg_F.jpg', variants=[MediaVideoVariant(contentType='video/mp4', bitrate=256000, url='https://video.twimg.com/ext_tw_video/1637647564588863488/pu/vid/600x270/BMMSzBxmz_UbD13j.mp4?tag=12'), MediaVideoVariant(contentType='video/mp4', bitrate=832000, url='https://video.twimg.com/ext_tw_video/1637647564588863488/pu/vid/858x386/st8wo7NZZJsTw8RG.mp4?tag=12')], duration=90875, views=None)], animated=[])",0,0,0,-0.33,Negative
238,238,1637646974903271424,1579365288604094464,zhshnigi4,2023-03-20 02:47:19+00:00,,Learning time What led collapse Silicon Valley banks What lessons China learn Look analysis Chinese scholars 学习 时间 硅谷 银行 倒闭 原因 中国 应 学习 教训 看看 看中 中国 国学 学者 分析,"Media(photos=[], videos=[MediaVideo(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1637646643947503617/pu/img/0vVireGC-Tsv7gI0.jpg', variants=[MediaVideoVariant(contentType='video/mp4', bitrate=256000, url='https://video.twimg.com/ext_tw_video/1637646643947503617/pu/vid/600x270/ood2rKHNVTKpTDYS.mp4?tag=12'), MediaVideoVariant(contentType='video/mp4', bitrate=832000, url='https://video.twimg.com/ext_tw_video/1637646643947503617/pu/vid/858x386/Ff6U47xdhSxQODiA.mp4?tag=12')], duration=139877, views=None)], animated=[])",0,0,4,0.28,Positive
239,239,1637333076035657730,1445250531006377991,mnews_tw,2023-03-19 06:00:00+00:00,台北市,這 擊 太大 拍拍,"Media(photos=[], videos=[], animated=[])",1,0,0,0.0,Neutral
240,240,1636906266873430016,1460252201566490626,Block_bz,2023-03-18 01:44:00+00:00,新加坡,看看 天天 天分 分析 宏观 宏观经济 经济 天天 消息 消息面 面有 屌 原因 大盘 一轮 熊市 末期 美 股 脱钩 加密 行业 盘子 太小 宏观 观影 影响 行业 发展 一直 有人 进场 场场 场内 内资 资金 增加 跌,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/Frd04hGaUAAVdP2.jpg')], videos=[], animated=[])",2,0,1,0.5,Positive
241,241,1669243089507196929,1275978112480587776,PribizcoA,2023-06-15 07:19:00+00:00,,瑞银 银行 银行业 行业 系统 系统性 危机 结束 瑞银 集团 全球 银行 系统 面临 威胁 已经 消退 全球 利率 继续 上升 银行 银行业 行业 可能 被迫 削减 贷款 调整 商业 商业模式 模式 瑞银 集团 董事 董事长 Colm Kelleher 表示 银行 银行业 行业 危机 种系 系统 系统性 风险 已经 结束 目前 尚未 解决 问题 可行 融资 模式,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/Fw8RB5daMAAUFp1.jpg')], videos=[], animated=[])",0,0,0,-0.34,Negative
242,242,1659687947522670602,43948487,NAI500,2023-05-19 22:30:16+00:00,Vancouver,NAI 热 投 后续 违约 想要 了解 更多 马上 上关 关注 全新 中文 YouTube 频道 每周 更新 财经 热门 热门话题 话题 密切 留意,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/FwhlZMvXwAAZGLZ.jpg')], videos=[], animated=[])",0,0,0,0.67,Positive
243,243,1655661296640053248,1396822870119038984,No500095922,2023-05-08 19:49:48+00:00,Take Down The CCP,权利 带来 腐败 千年 年来 没有 改变 变过 政府 沆瀣 沆瀣一气 一气 完全 垄断 货币 收益 体系 少数 数人 全球 经济 济中 获益 一灯 千年 暗 那盏 盏灯,"Media(photos=[], videos=[MediaVideo(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1655661188082966531/pu/img/jSBAxcZ5jX_xiDT9.jpg', variants=[MediaVideoVariant(contentType='video/mp4', bitrate=256000, url='https://video.twimg.com/ext_tw_video/1655661188082966531/pu/vid/360x270/rXcpwzNdq8hrv8M-.mp4?tag=12'), MediaVideoVariant(contentType='video/mp4', bitrate=2176000, url='https://video.twimg.com/ext_tw_video/1655661188082966531/pu/vid/960x720/FZNxqsxGNztQOY-H.mp4?tag=12'), MediaVideoVariant(contentType='video/mp4', bitrate=832000, url='https://video.twimg.com/ext_tw_video/1655661188082966531/pu/vid/480x360/ImqxL-DhDK1AvqlY.mp4?tag=12')], duration=83093, views=None)], animated=[])",27,14,0,-0.15,Negative
246,246,1636309672125927426,1560118162108010496,maxx_saw_,2023-03-16 10:13:21+00:00,,瑞士 央行 决定 定出 出手 帮助 瑞士 信贷 Credit Suisse 度过 危机 这场 金融 戏 继续 唱 下去 怕 挤兑 导致 骨牌 骨牌效应 效应 没 浮出 出水 水面,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/FrVW0iyaQAE3VTG.jpg')], videos=[], animated=[])",5,0,0,0.0,Neutral
247,247,1550650905594249216,254148157,GreatFireChina,2022-07-23 01:16:00+00:00,China,中国 国公 公众 村镇 银行 问题 暴露 暴露出 露出 老百姓 百姓 手中 钱 不安 安全 存 进 银行 这种 看似 平常 交易,"Media(photos=[], videos=[], animated=[])",1,1,0,-0.6,Negative
248,248,1549879108749983747,55859816,tengbiao,2022-07-20 22:09:09+00:00,"Princeton, NJ",现年 年岁 王小平 出 问题 一家 一家村 家村 村镇 银行 存 万元 收益 下巴 伤 郑州 参加 抗议 活动 遭到 一名 黑衣 黑衣人 袭击 试图 图报 报警 警察 报案 死 要死 身家 一笔 一笔笔 笔笔 工资 攒 起来 没了,"Media(photos=[], videos=[], animated=[])",115,25,3,-0.64,Negative
249,249,1549752381692329992,254148157,GreatFireChina,2022-07-20 13:45:35+00:00,China,政府 承诺 五万 五万元 万元 取款 真的 难 篇文章 文章 被删 删了,"Media(photos=[], videos=[], animated=[])",2,1,0,1.0,Positive
250,250,1549740923797393408,799543652955594752,FreeWechat,2022-07-20 13:00:03+00:00,People's Republic of China,河南 南村 南村镇 村镇 银行 储户 五万 取出,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/FYHJKBJaMAEQAjc.jpg')], videos=[], animated=[])",2,0,0,0.0,Neutral
251,251,1672751961634947075,1533611118039601152,NaomiLi14590801,2023-06-24 23:42:00+00:00,,郭 文 贵 遭受 虐待 告诉 司法 法系 系统 存在 严重 权力 滥用 Time Enforce Judicial Fairness,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/FzbPCxNWAAAtYg_.jpg')], videos=[], animated=[])",1,0,0,-0.67,Negative
252,252,1655967626642829313,1533611118039601152,NaomiLi14590801,2023-05-09 16:07:03+00:00,,Nicole Tsai joins John Fredericks Radio Show discuss possibility American financial data hands CCP 妮可 可加 加入 约翰 弗雷 弗雷德 弗雷德里克 雷德 雷德里克 德里 德里克 里克 里克斯 克斯 广播 广播节目 节目 讨论 美国 金融 数据 落于 中共 手中 可能 可能性,"Media(photos=[], videos=[MediaVideo(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1655966704109862912/pu/img/defTPECoRUIGrdfg.jpg', variants=[MediaVideoVariant(contentType='video/mp4', bitrate=256000, url='https://video.twimg.com/ext_tw_video/1655966704109862912/pu/vid/480x270/xnARaGd2SfpJF4jP.mp4?tag=12'), MediaVideoVariant(contentType='video/mp4', bitrate=832000, url='https://video.twimg.com/ext_tw_video/1655966704109862912/pu/vid/640x360/c4HGGbP8cQgnOPb-.mp4?tag=12')], duration=140000, views=None), MediaVideo(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1655966704273588226/pu/img/_AMk_9DQmGRdIlSD.jpg', variants=[MediaVideoVariant(contentType='video/mp4', bitrate=832000, url='https://video.twimg.com/ext_tw_video/1655966704273588226/pu/vid/640x360/CDtrqCDugMlr8j7g.mp4?tag=12'), MediaVideoVariant(contentType='video/mp4', bitrate=256000, url='https://video.twimg.com/ext_tw_video/1655966704273588226/pu/vid/480x270/YuxcIU0IMWkrWa5Q.mp4?tag=12')], duration=24582, views=None)], animated=[])",1,2,0,0.0,Neutral
253,253,1655945506722557957,1533611118039601152,NaomiLi14590801,2023-05-09 14:39:09+00:00,,乔治 桑托斯 托斯 议员 新 中国 国联 联邦 总部 承诺 郭 文 贵 先生 伸张 伸张正义 正义,"Media(photos=[], videos=[MediaVideo(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1655945173573181440/pu/img/59knxwVuN8jPJxb7.jpg', variants=[MediaVideoVariant(contentType='video/mp4', bitrate=832000, url='https://video.twimg.com/ext_tw_video/1655945173573181440/pu/vid/640x360/K7AGw0_ETgNoAoYH.mp4?tag=12'), MediaVideoVariant(contentType='video/mp4', bitrate=256000, url='https://video.twimg.com/ext_tw_video/1655945173573181440/pu/vid/480x270/ifc2_Uo0l7Sob4vH.mp4?tag=12')], duration=118633, views=None)], animated=[])",3,4,0,0.67,Positive
254,254,1655601081580154880,1533611118039601152,NaomiLi14590801,2023-05-08 15:50:32+00:00,,四万 四万多 四万多名 万多 万多名 多名 中共 间谍 渗透 美国 各个领域 领域 核心 心力 力量 More Than Chinese Communist Spies Are Core Strength Infiltrate All Sectors United States,"Media(photos=[], videos=[MediaVideo(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1655601029537210371/pu/img/Z_ev5xD-ry9puMim.jpg', variants=[MediaVideoVariant(contentType='video/mp4', bitrate=632000, url='https://video.twimg.com/ext_tw_video/1655601029537210371/pu/vid/320x568/_AsOR1_5rRBU6XWg.mp4?tag=12'), MediaVideoVariant(contentType='video/mp4', bitrate=950000, url='https://video.twimg.com/ext_tw_video/1655601029537210371/pu/vid/360x640/AYgJMirlw_8fXKeQ.mp4?tag=12')], duration=31966, views=None)], animated=[])",2,2,0,-0.33,Negative
255,255,1654941914632802306,1533611118039601152,NaomiLi14590801,2023-05-06 20:11:14+00:00,,习 死 皇 中东 老大 目的 控制 整个 石油 供给 搞 死 美国 欧洲 占 全球 石油 供应 中东 已经 中共 控制 共产 共产党 党参 参加 俄 乌 战争 西方 来讲 灾难 习 死 皇 野心 当世 世界 老大,"Media(photos=[], videos=[MediaVideo(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1654941775784554499/pu/img/ttjtFa_2pS5bQfZ3.jpg', variants=[MediaVideoVariant(contentType='video/mp4', bitrate=256000, url='https://video.twimg.com/ext_tw_video/1654941775784554499/pu/vid/480x270/4MZoIO92Q9vkBOW2.mp4?tag=12'), MediaVideoVariant(contentType='video/mp4', bitrate=832000, url='https://video.twimg.com/ext_tw_video/1654941775784554499/pu/vid/640x360/yaJgLoUWVKFv6vWc.mp4?tag=12')], duration=130133, views=None)], animated=[])",0,0,0,-0.81,Negative
256,256,1654908009988907011,1533611118039601152,NaomiLi14590801,2023-05-06 17:56:30+00:00,,The US Congress prosecutors lawyers 美 國 國 會 需要 知道 兩 個 工作 經 驗 檢 察 官 成 為 律 師,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/FvdqDw9XgAE13K7.jpg'), MediaPhoto(url='https://pbs.twimg.com/media/FvdqDw_XsAACYhX.jpg')], videos=[], animated=[])",0,0,0,1.0,Positive
257,257,1654825659682766851,1533611118039601152,NaomiLi14590801,2023-05-06 12:29:17+00:00,,灭 爆 小组 网络 网络攻击 攻击 记录 记录在案 在案 AntiWhistleblowers Task Forces Cyber Attacks All Documented,"Media(photos=[], videos=[MediaVideo(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1654825571468079104/pu/img/UniDB3g6AKri25ij.jpg', variants=[MediaVideoVariant(contentType='video/mp4', bitrate=950000, url='https://video.twimg.com/ext_tw_video/1654825571468079104/pu/vid/360x640/80WbG4Wf5NFz6v6M.mp4?tag=12'), MediaVideoVariant(contentType='video/mp4', bitrate=632000, url='https://video.twimg.com/ext_tw_video/1654825571468079104/pu/vid/320x568/86oWFp3uaXS1N0rV.mp4?tag=12')], duration=60100, views=None)], animated=[])",0,0,0,-1.0,Negative
258,258,1642556709955567617,1533611118039601152,NaomiLi14590801,2023-04-02 15:56:51+00:00,,事件 英雄 You Hero,"Media(photos=[], videos=[MediaVideo(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1642556454480621569/pu/img/ZVEqAHtlZ0r0AADg.jpg', variants=[MediaVideoVariant(contentType='video/mp4', bitrate=256000, url='https://video.twimg.com/ext_tw_video/1642556454480621569/pu/vid/480x270/WWcBXgmCXubxakyP.mp4?tag=12'), MediaVideoVariant(contentType='video/mp4', bitrate=832000, url='https://video.twimg.com/ext_tw_video/1642556454480621569/pu/vid/640x360/68_Y86I5ACsAcovi.mp4?tag=12'), MediaVideoVariant(contentType='video/mp4', bitrate=2176000, url='https://video.twimg.com/ext_tw_video/1642556454480621569/pu/vid/1280x720/QTONlkTwSYg9vuCb.mp4?tag=12')], duration=129866, views=None)], animated=[])",0,0,0,0.0,Neutral
260,260,1640459285334474752,1533611118039601152,NaomiLi14590801,2023-03-27 21:02:26+00:00,,中共 计划 The Chinese Communist Party Plan,"Media(photos=[], videos=[MediaVideo(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1640459069898080256/pu/img/B6Wt-yrGICxdU0MW.jpg', variants=[MediaVideoVariant(contentType='video/mp4', bitrate=256000, url='https://video.twimg.com/ext_tw_video/1640459069898080256/pu/vid/480x270/9wp5DouqeHH91_7r.mp4?tag=12'), MediaVideoVariant(contentType='video/mp4', bitrate=2176000, url='https://video.twimg.com/ext_tw_video/1640459069898080256/pu/vid/1280x720/oTXlBvVZNWpwm0P2.mp4?tag=12'), MediaVideoVariant(contentType='video/mp4', bitrate=832000, url='https://video.twimg.com/ext_tw_video/1640459069898080256/pu/vid/640x360/lij04OaOTMz0ot4u.mp4?tag=12')], duration=140000, views=None), MediaVideo(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1640459069893869572/pu/img/K4U1m6GM2uUpP0Wl.jpg', variants=[MediaVideoVariant(contentType='video/mp4', bitrate=256000, url='https://video.twimg.com/ext_tw_video/1640459069893869572/pu/vid/480x270/ftwcJkZP2z6Fr8UW.mp4?tag=12'), MediaVideoVariant(contentType='video/mp4', bitrate=2176000, url='https://video.twimg.com/ext_tw_video/1640459069893869572/pu/vid/1280x720/hh7_WV0geTEVx9Pq.mp4?tag=12'), MediaVideoVariant(contentType='video/mp4', bitrate=832000, url='https://video.twimg.com/ext_tw_video/1640459069893869572/pu/vid/640x360/cH8PZiv3R47YeMco.mp4?tag=12')], duration=36143, views=None)], animated=[])",0,0,0,0.0,Neutral
261,261,1637238555876671488,1533611118039601152,NaomiLi14590801,2023-03-18 23:44:24+00:00,,It scary behavioral psychology combined AI 行为 心理 心理学 理学 人工 人工智能 智能 结合 合起 起来 是非 非常 可怕,"Media(photos=[], videos=[MediaVideo(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1637238439417458688/pu/img/f4roJOYUTqvCCfNb.jpg', variants=[MediaVideoVariant(contentType='video/mp4', bitrate=832000, url='https://video.twimg.com/ext_tw_video/1637238439417458688/pu/vid/640x360/nDBUFx9JXuPBLJW5.mp4?tag=12'), MediaVideoVariant(contentType='video/mp4', bitrate=256000, url='https://video.twimg.com/ext_tw_video/1637238439417458688/pu/vid/480x270/bA50qu0vvFKvDxiI.mp4?tag=12')], duration=99113, views=None)], animated=[])",0,0,0,-1.0,Negative
262,262,1636883988886192129,1533611118039601152,NaomiLi14590801,2023-03-18 00:15:29+00:00,,认为 中共 惧怕 声音 呼喊 喊出 喊出来 引发 一场 革命 意识 推翻 日子 已经 不再 遥远 人民 凝聚 聚在一起 一起 成为 无法 摧毁 自主 主力 力量,"Media(photos=[], videos=[MediaVideo(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1636883856690216960/pu/img/7fPeuFblC1mMjYQU.jpg', variants=[MediaVideoVariant(contentType='video/mp4', bitrate=256000, url='https://video.twimg.com/ext_tw_video/1636883856690216960/pu/vid/480x270/xOiAn_Noe8lJh8SC.mp4?tag=12'), MediaVideoVariant(contentType='video/mp4', bitrate=832000, url='https://video.twimg.com/ext_tw_video/1636883856690216960/pu/vid/640x360/Nr9YbEofniitGj5W.mp4?tag=12')], duration=140000, views=None), MediaVideo(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1636883856677535746/pu/img/sn_0dUNKkr9KSNOA.jpg', variants=[MediaVideoVariant(contentType='video/mp4', bitrate=256000, url='https://video.twimg.com/ext_tw_video/1636883856677535746/pu/vid/480x270/_CskmnIraPKPPj34.mp4?tag=12'), MediaVideoVariant(contentType='video/mp4', bitrate=832000, url='https://video.twimg.com/ext_tw_video/1636883856677535746/pu/vid/640x360/LVnH1uUSJc4BWeO5.mp4?tag=12')], duration=130810, views=None)], animated=[])",3,2,0,-0.09,Negative
263,263,1636755733214556161,1533611118039601152,NaomiLi14590801,2023-03-17 15:45:50+00:00,,I guilty I refuse bail Miles Guo Framing Miles Guo incident 诬陷 门 文 贵 先生 无罪 拒绝 保释,"Media(photos=[MediaPhoto(url='https://pbs.twimg.com/media/FrbsqY9WcAA0ctS.jpg'), MediaPhoto(url='https://pbs.twimg.com/media/FrbsqZDWcAIuA_X.jpg')], videos=[], animated=[])",0,0,0,-0.33,Negative
264,264,1636056482448850945,1533611118039601152,NaomiLi14590801,2023-03-15 17:27:16+00:00,,It chapter CCP CCP America 灭 美 灭 已经 开启 最好 篇章,"Media(photos=[], videos=[MediaVideo(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1636056415147024384/pu/img/oVyeiooeVYJ9_x5w.jpg', variants=[MediaVideoVariant(contentType='video/mp4', bitrate=256000, url='https://video.twimg.com/ext_tw_video/1636056415147024384/pu/vid/480x270/sNvLgVY7oXSgmkdg.mp4?tag=12'), MediaVideoVariant(contentType='video/mp4', bitrate=832000, url='https://video.twimg.com/ext_tw_video/1636056415147024384/pu/vid/640x360/PAIu4MGEPg5i8n2N.mp4?tag=12')], duration=83751, views=None)], animated=[])",1,0,0,1.0,Positive
265,265,1636000002471505920,1579365288604094464,zhshnigi4,2023-03-15 13:42:50+00:00,,某国 五天 倒闭 三家 银行 忘 污蔑 中国 A country closed banks days forget slander China,"Media(photos=[], videos=[MediaVideo(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1635999741078278144/pu/img/DhYeN_yO29t3Mulf.jpg', variants=[MediaVideoVariant(contentType='video/mp4', bitrate=950000, url='https://video.twimg.com/ext_tw_video/1635999741078278144/pu/vid/480x852/MH3PXisdDAFqGsH2.mp4?tag=12'), MediaVideoVariant(contentType='video/mp4', bitrate=632000, url='https://video.twimg.com/ext_tw_video/1635999741078278144/pu/vid/320x568/7GiR1Ov0E3Hk-J45.mp4?tag=12')], duration=8167, views=None)], animated=[])",1,0,0,-1.0,Negative
266,266,1635993347117715462,1579365288604094464,zhshnigi4,2023-03-15 13:16:23+00:00,,一夜 反转 美国 美国银行 银行 股 暴涨 块 跌 剩 块 涨 块 Overnight reversal U S bank shares soared However,"Media(photos=[], videos=[MediaVideo(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1635993161574285315/pu/img/SmkhkDlMtRE-t_i0.jpg', variants=[MediaVideoVariant(contentType='video/mp4', bitrate=432000, url='https://video.twimg.com/ext_tw_video/1635993161574285315/pu/vid/320x320/gLuQ6yfz9vHfRHxP.mp4?tag=12'), MediaVideoVariant(contentType='video/mp4', bitrate=832000, url='https://video.twimg.com/ext_tw_video/1635993161574285315/pu/vid/480x480/ju63B45HfskxTPKO.mp4?tag=12')], duration=7848, views=None)], animated=[])",1,0,0,0.0,Neutral
267,267,1635992235258044417,1579365288604094464,zhshnigi4,2023-03-15 13:11:58+00:00,,退潮 知道 裸泳 美国 美国银行 银行 危机 下人 人民 人民币 正 成为 避风 避风港 Low tide swimming naked American banking crisis RMB safe,"Media(photos=[], videos=[MediaVideo(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1635992059407663107/pu/img/rziwvEpkRogvHuzB.jpg', variants=[MediaVideoVariant(contentType='video/mp4', bitrate=950000, url='https://video.twimg.com/ext_tw_video/1635992059407663107/pu/vid/480x846/38lnkx_9dd0ubbCI.mp4?tag=12'), MediaVideoVariant(contentType='video/mp4', bitrate=632000, url='https://video.twimg.com/ext_tw_video/1635992059407663107/pu/vid/320x564/n9OBZcX9cGc4GRvW.mp4?tag=12')], duration=122250, views=None)], animated=[])",2,0,0,0.33,Positive
