,commenterID,UserName,Date,Text,Polarity,Sentiment
699,UC6DDUCx7FOfGAfbokCzOuXw,@gerdfrisdol6816,2023-06-16 19:30:41+00:00,href unterschatz herr krall poltikerinnenbrsi wiss genau mitgenomm hol lang musik spielt,0.0,Neutral
698,UCU7y8hcqRFynp-N-uTXcS-g,@Dr.RiccoMastermind,2023-06-16 19:39:22+00:00,leid ubermass viel plakativ polem sinnvoll argmuent ubertreib falsch behauptungenbrich gern annehm unterird weis teil gurtelliniebrall quasi dumm idiot auss zuhor saal,-0.5,Negative
697,UC6DDUCx7FOfGAfbokCzOuXw,@gerdfrisdol6816,2023-06-16 19:49:31+00:00,publikum bescham unterbelichtetbran unpass stell gelacht,1.0,Positive
696,UCU7y8hcqRFynp-N-uTXcS-g,@Dr.RiccoMastermind,2023-06-16 19:53:00+00:00,polit cabarett schlecht gelungenbrwas idiot interpretstion korrelationsdiagramm covidtodesfallrat prozentual verschuldungbrquotwirquot lieferkett kaputt gemacht staat liberal privatwirtschaft intimeproduktion fahig relevant storung system auss allein reagi staatlich unterstutz gern angenommenbrdi ide subvention wurd vollend verstand viel mehr,-0.25,Negative
695,UCU7y8hcqRFynp-N-uTXcS-g,@Dr.RiccoMastermind,2023-06-16 20:02:27+00:00,deutlich erweiter geldmeng insbesond fuhrt automat inflation geldmeng red vielleicht wertpapiergeschaft seit helikoptergeld geschenkt bekomm wild konsumiert jatt inflation anzutreib etwa nett depot profiti kursanstieg glaub echt dahingeh bald enteignet werdenbrwarum braucht erst coronakris ukrainekrieg dadurch energiepreisschock erhalt echt inflation acho quatsch inflation versteckt klar brbitt hausaufgab genau hinsehenbrdann lasst einfach oraktizi clev ausgab gern gsteuert volk privatwirtschaft anstatt polit detail genug versteh kenn,0.6285714285714287,Positive
694,UCU7y8hcqRFynp-N-uTXcS-g,@Dr.RiccoMastermind,2023-06-16 20:05:49+00:00,quotinflation zulauftquot leb gleich selt hyperinflation erklart umstand ganz worin genau nochmal promoviert,0.0,Neutral
693,UCU7y8hcqRFynp-N-uTXcS-g,@Dr.RiccoMastermind,2023-06-16 20:09:50+00:00,geil rechnung hoeich zombieunternehm kreditnehm mitarbeit privat kreditnehm fbrgeb muh zahl erfind,0.7,Positive
692,UCU7y8hcqRFynp-N-uTXcS-g,@Dr.RiccoMastermind,2023-06-16 20:13:04+00:00,dennoch gut richtig sach zinserhoh stresst wennauch kontext richtig einordn fehlt,1.0,Positive
691,UCU7y8hcqRFynp-N-uTXcS-g,@Dr.RiccoMastermind,2023-06-16 20:24:44+00:00,erstaun lachelnd kritik gebaut ratingsystem uben ganz offenbar gewiss grenzfall berucksichtigt brwir schon mehr jahr ganz freie zinsbild vorgab leitzins deutsch zentralbankbralso fahrlass luck wichtig zentral bewertungssyst hinterlass arbeit modellier leist,0.4666666666666666,Positive
690,UCU7y8hcqRFynp-N-uTXcS-g,@Dr.RiccoMastermind,2023-06-16 20:37:25+00:00,leid unterschlag kriegstreiberei gut grund goldstandard aufzugeb reich schon infos wikipedia fur erst,0.85,Positive
1477,UCQtHUwUMJJZ-BmxqjcnzN0g,@XX-jp3pg,2023-06-16 20:43:57+00:00,welt wirt untergeh,0.0,Neutral
689,UCU7y8hcqRFynp-N-uTXcS-g,@Dr.RiccoMastermind,2023-06-16 20:47:45+00:00,erklar bitt detail geldsyst edelmetall modern zeit funktioni konstant preis weltbevolker global wirtschaft dekad dekad wacaht wert gewinnt meng notig investition allgemein gut infrastruktur sozialeinricht schul gibt markt privatwirtschaft freiwill kummert profit selt monetar returnoninvestment liefernbrerklar bitt zuhor,1.0,Positive
1476,UCQtHUwUMJJZ-BmxqjcnzN0g,@XX-jp3pg,2023-06-16 20:49:16+00:00,mocht baby,0.0,Neutral
688,UCU7y8hcqRFynp-N-uTXcS-g,@Dr.RiccoMastermind,2023-06-16 20:54:40+00:00,final vortrag wirklich aussert polem damlich aussag physik markt unglaublichbrkein aktuell polit physik markt schlag ddrbrwas schwachsinnbrund schon letzt monst blick abgrund skandal kryptomarkt geworfenbrja limitiert bitcoin einzig global geldsyst leitwahr welt sich rett goldbrbitt serios durchdacht ausreich umfangreich gegenvorschlag modell anbiet immerhin promoviert volkswirtbrsi dumm provokation stell grossteil deutsch bevolker verdummt,-0.07500000000000001,Negative
1475,UC9pOJRP_BAsu66JR2tKEqTA,@DinhDapDa,2023-06-17 11:57:11+00:00,black zukunft,0.0,Neutral
687,UCAgbC_Wh88x8GZgrRePiUuQ,@hhrr5001,2023-06-17 12:00:49+00:00,einfach sup vortrag dank,0.7,Positive
686,UC3rO9JxFgkpeohAvQCIV1Eg,@michaelmathes2181,2023-06-17 14:05:42+00:00,imm dazulernt,0.0,Neutral
685,UCiN3Mda4ORoOk3bmnSLZX-w,@Alvar-FreiheitDurchDenken,2023-06-17 17:10:44+00:00,denk verinnerlicht information seit regier organisation medi institut wahrheit unreflektiert geschluckt solltebr brdies syst weiterhin ausgebeutetbr brdeshalb denk wandel volk ausgeh pharma polit bank medi exekutiv legislativ judikativ institution amt samtlich vollstreck einzeln griff steckt tief syst brdie genannt organisation systembruch systemwechsel interessiert gegenteil syst auszubeut natur erhalt bleib verscharft optimiert werdenbrbrbrum wandel bess gesagt weiterentwickl volkesd gesellschaft erreich bedarf unbedingt weiterentwickelt einzeln entwickl wandel inn einzeln entsteh brfur stellt frag genug weiterentwickelt einzeln deeu gibt syst gesellschaft verand hierfur einzeln zeigt einsetztbr brimm positiv bleib deshalb lebt geniesst gerad weg schattenseit unbedingt sonnenseit,0.425,Positive
684,UCgdEnPVMmOKpZrkRh1SXF-w,@haraldemil4270,2023-06-17 20:15:57+00:00,kostlich humor ernst lag,0.0,Neutral
682,UC1pvvPsF34uI7LR8-eLT1rA,@marcheimdall3051,2023-06-17 21:06:20+00:00,genial vortrag,1.0,Positive
681,UCYA1Rge4hzbJLoApVcCX8bQ,@rajaclear967,2023-06-17 21:53:57+00:00,planwirtschaft bedeutet vergesellschaft ressourc minerali wesent produktionsmittel kostenlos medizin bildung gunstig opnv gunstig wohn nennt demokrati verlog demagog krall passiert nennt planwirtschaft kapitalismus folglich privatisier enteign zunehm kris krieg faschisier geschicht gelernt mensch manipuli wid,0.7,Positive
680,UC03I5vFfxJY3GQFfjM5t_Ug,@mkatharinadewes2272,2023-06-18 05:04:00+00:00,ineptokrat kakistokrati mad germoney,0.0,Neutral
678,UCnDrHuu-8lNAxCkyIqM8ZWQ,@sovereignyx3158,2023-06-18 10:37:58+00:00,end komplett falsch geschlussfolgert leid gut herr goldgedeckt geld sich losung schon,0.0,Neutral
677,UCR3zk9YweuOnUAe3Av5vJJA,@cabernetfranc6998,2023-06-18 12:11:50+00:00,polit leidet hybris leid hybris demokrat polit,0.0,Neutral
676,UC_s9oI6Vk-xwnb2kWUx9h5w,@jesse6539,2023-06-18 12:24:31+00:00,stuss politikerbashing geht imm unterst schublad vollig statisch gedacht,-0.7,Negative
675,UCW5w2jPrquZ7uteEV8SwBOw,@ft3448,2023-06-18 13:29:24+00:00,schwatz naja finanzminist reichsburg wohl hell interessant viel verwirrt feiern,0.7,Positive
674,UClvQfEWYz8DbYQVYnkqFdDQ,@cfchh1905,2023-06-18 14:42:18+00:00,dunningkrugereffekt uns regier stark ausgepragt nirgendwo dank gut vortrag,0.85,Positive
673,UCQsmcQbsPl8vQYXPjKaRPzA,@s.k.5144,2023-06-18 15:41:05+00:00,genial,1.0,Positive
672,UC-qLPGBSWZu6Jc0edQbBYmw,@ICKEbinzz33,2023-06-18 17:59:43+00:00,einfach hervorrag herr krall dank,0.7,Positive
670,UCFYE1QPPa1gVeoCG3JAgRlA,@helmutbierbaumer1461,2023-06-18 19:10:16+00:00,deshalb bank genotigt einfuhr cbdcs konstruktiv arbeit,1.0,Positive
669,UCRYORzs9g434Wj-8J8i94Qw,@tobiaswink,2023-06-18 19:11:09+00:00,firma ford kuga diesel angefragt lieferzeit jahr tiguan gekauft lieferkettenbrbei audi elektronikteil autos verteilt wusst imm nach woch voll produktion brby irlmai gest sagt voraus bank ganz geld hab kein mehr steht volk jagt regier teufel durcheinand nutzt neu udssr,-0.35,Negative
668,UCfEh9EVupN6oiK8KrR8kzGA,@horstburmeister1571,2023-06-18 20:27:22+00:00,hervorrag,0.0,Neutral
667,UCh5FYP1qWvWvzB-5-eQphYg,@Albert-xd2zd,2023-06-19 06:06:30+00:00,inflacia stal bud exitovat,0.0,Neutral
666,UChRaf7XcYpmtT19Visk5Yeg,@olivers9177,2023-06-19 06:49:05+00:00,deutsch regier perfekt abbild deutschland ehemal gigant ruhm alt tag lebt realitat jedoch seit jahr abstieg befindet uberheb haltungsweltmeist moral uberleg wahnt welt jedoch verspottet entgleist ganz zeit schwachsinn diversity firlefanz dreht einzig richtig zukunftsweich stell echt problem,1.0,Positive
664,UCgo-k8KeI7xaOUaNPIsKuMQ,@matthiasotte824,2023-06-19 15:20:39+00:00,dank herr krall ohrenschmaus mensch braucht land,0.0,Neutral
662,UCEVPaoe_sMvmt6Ztf-ZdVXw,@ElDivino2003,2023-06-19 16:57:02+00:00,kerl mann lieb,1.0,Positive
1473,UCPGJjl8NUf8J0cSJ3iPaRKQ,@michaelschmidt210,2023-06-19 20:03:39+00:00,gold aufzuwieg hand voll klug kopf grund aufhor geh bitt krissy domin ebenso,1.0,Positive
661,UCBE0sykR20uxue0RB406nDQ,@thewolfofoxenstreet,2023-06-20 08:08:28+00:00,ubrig heisst kolleg émil littré emanuel,0.0,Neutral
660,UC4PSQEiqTi-ewXOwDlL8kSg,@jurgentraub5579,2023-06-20 12:20:21+00:00,jahr million mutig deutsch ddrburg strafandroh strass gegang einheit demokrati einzigenliebendenallmachtigenschopfergott angebotenenvergebenenwurdigenmenschenrechtlichenfrei kampfenbrbrdies hoch dah rechtlich mitteln weiterhin unabhang politischenparteienlandschaft kultur aufrechterhalt dah verantwortungseth trotz politischenzeitorientiertemgetos hochsterprioritat zielsetz unverzug realisiert brbrdie unwahrhaftigeschwammigeundurchsichtigeburgerfeindlichepseudogesinnungseth darf dah nutzung vorhand demokratischenrecht mitteln mehr zugelass werdenbrbrwed deutschenbundestag brussel offentlichenrechtlicheninstitution indirekt verbund undurchsicht bezahlt parteipolitischenkompletenvernetz brbrdies geistigediabolischediktatorischemenschenunwurdigeuberwiegendeverbotsorientierteunfahigebetrugerischevaterlandsloseverwahllostegrunenparteiengedankengut dermasslosenmachtegomani grunenparteielit verfuhrer pseudogesinnungseth dah unverzug imm wohl deutsch europa burg ausgeloscht,0.175,Positive
658,UCKzKGfzfakoD50Q-39lLj9w,@dontworrybehappy1043,2023-06-20 18:18:00+00:00,teufel koenn korrupt kriminell grunversifft politsyst gunst volkswill abaend,-1.0,Negative
657,UCIBnNUmsq0wZDeLraO0dm6A,@hallowach4218,2023-06-21 07:03:52+00:00,herrn krall polit beweg unterstutz,0.0,Neutral
656,UC3cvdaCJii4j1wNKmLiUKlw,@nonconformsoundwave1351,2023-06-21 07:17:47+00:00,best regier immernoch feminist aussenpolit baerbock einsatz quer mensch,0.0,Neutral
655,UC6YwkeChvuAlsOV8V_6zzSA,@campone4292,2023-06-21 10:02:58+00:00,dud halt legit knall gehort halbwiss start teilweis einfach end gedacht polit retard klar klimawandel leugn link bashing bess einfach messdat letzt jahr nachschau gibt bereit teil europa jahr konstant reg braucht aktuell insekt bereit gestorb,0.3333333333333333,Positive
654,UC6YwkeChvuAlsOV8V_6zzSA,@campone4292,2023-06-21 10:09:29+00:00,edelmetal gedeckt cryptocoin dud cryptos verstand etherum monero recht saf,0.0,Neutral
653,UCJ4B1t-akFCpTOHP5zjNFQg,@dannyschoppi3931,2023-06-21 13:27:40+00:00,einfach mega,0.7,Positive
652,UCH9vmB5u_u14Vfnlrqs-U8g,@joto1580,2023-06-21 16:23:07+00:00,markus krall geni,0.0,Neutral
651,UC8yjgUy-wE2YcG_KpeXbyeA,@braunbarsupersocke4722,2023-06-21 19:03:54+00:00,herr krall sup echt,1.0,Positive
650,UC8yjgUy-wE2YcG_KpeXbyeA,@braunbarsupersocke4722,2023-06-21 19:08:47+00:00,herr krall sup richtig fachmann deutschland wunsch leut regier hoff altpartei spuck bald vorbei does brut darf straf davonkomm,1.0,Positive
649,UC8yjgUy-wE2YcG_KpeXbyeA,@braunbarsupersocke4722,2023-06-21 19:24:52+00:00,borsenspezialist pur verzweifl komodi muss diesrm land weit gekommenbrich hoff deutschland sien wert besinnt,0.0,Neutral
648,UC8yjgUy-wE2YcG_KpeXbyeA,@braunbarsupersocke4722,2023-06-21 19:32:58+00:00,altpartei endlich teufel schickt preuss nazizeit zeit altpartei zeit muss imm vergang angehor deutschland sup land ganz vorn gehort brauch regier fachleut dauerhaft sperr vollidiot macht komm gott schutz deutsch vaterland,0.0,Neutral
647,UC2JK5-Z4Az9jf3n8X4KtQ8w,@acompetizione5998,2023-06-22 10:51:10+00:00,sten stock fallt stockwerk trost hierhin ging letzt halb met halt schmerzhaft,-1.0,Negative
646,UCwpuVHLlJzFY2Vtuem2gb1g,@hannaeren,2023-06-22 11:46:14+00:00,sup viel lieb dank,1.0,Positive
645,UCPUAfurUvmJq7D4PqvRxq5A,@jankronenberg4525,2023-06-22 12:02:44+00:00,verrenn bitt technolog halbwiss herr krall freund adlerschreddermaschin geht vertikal vogelschutz verhaltnis energieeinsatz raus holt hangt abstimm exergi umform nutzung exergi energieinhalt qualitat kritisi ganz zeit kapitalismus,0.0,Neutral
644,UCGuNY3Isi2nO7Ui0h_9JSpA,@larsbobert6202,2023-06-22 15:30:57+00:00,best vortrag youtub geseh,0.0,Neutral
643,UCKuFd32zBx9sNiC06TQAgQQ,@petram.2569,2023-06-22 22:41:11+00:00,ullrich mies richtig bemerkt kaum regier topf herd genomm komm nach heiss topf hinein fluchtilant euro asyl crocona klima irr einfach irr,0.6,Positive
642,UCI0wSeN0nQ8mr0hMHQ8qwuQ,@arnefrischmuth2890,2023-06-23 01:16:59+00:00,geehrt herr krall anred ernst lieb sarkasmus viel dank red,0.6666666666666666,Positive
641,UCvfyRs2bdAV9FB3ztFnIw_w,@klausdieter7314,2023-06-23 08:46:51+00:00,mocht komplett wirtschaft freiheit davor sollt normal arbeitnehm schwer hut bedeutet markt bestimmtauch der entlohn daraus sieht hauf job dollar monat war probl person irgendwo dazwisch befind richtig reich gegenub durchschnitt schon wohlhab nein kohl gegend wohn wohlhab burg gibt mocht gegend wohn wohlstand ruh geniess,0.7,Positive
640,UCYlurS-fjAj3qqk73u5fNUw,@andreamuller8014,2023-06-23 12:58:53+00:00,toll brda mauerfall gebor ritalin retardiert bekommt ausbild dank wirtschaftskris geht industri spart haus kommt quatsch toll,0.43333333333333335,Positive
639,UCEirDExXnDln_ktXZFE8ZHg,@fiatbrecher,2023-06-23 17:12:59+00:00,hoch zeit herrn krall bzgl bitcoin endlich iklicki macht unglaub imm verstand goldgedeckt kryptowahr ford einfach absurd,-0.15000000000000002,Negative
1472,UCZIfHOa6O7iDBTGeG7EQJcQ,@doroberner8589,2023-06-24 00:44:46+00:00,viel dank aufklarungdi lebenswicht,0.0,Neutral
638,UC4fJObDUQ97Mfg5Hlpnjiag,@hkr1147,2023-06-24 03:34:29+00:00,stund wohl menschheit war leut krall rud,0.0,Neutral
637,UCCiFh1pytEu702GMtjNfbxA,@GUlian01,2023-06-24 04:39:48+00:00,markus krall zugpferd herrn friedrich,0.0,Neutral
636,UCkEW_mJvUDLt87fOjllS6PQ,@klauskasten2780,2023-06-24 07:37:06+00:00,blau wund heisst hell blau alternativ deutschland alt deutschland herstell,-0.85,Negative
635,UCZmZV6tl6riPMIENXvs4uLg,@joearno6261,2023-06-24 14:09:47+00:00,grandios marcus krall,1.0,Positive
634,UCHf08ZEIYQwg1GbsienV_Pw,@horstraedel9010,2023-06-24 20:49:45+00:00,grossart red erhell,0.0,Neutral
633,UCO38l8YHil9q8_6eAilnGiw,@nadinestrotmann8745,2023-06-24 21:33:51+00:00,kreativ zerstor schwab,1.0,Positive
632,UCFc2AWKfA6SQKUKFSe-sX5g,@dreamingflurry2729,2023-06-25 01:12:58+00:00,thumbnail antwort natur leidet polit hybrishubrisbrwarum polit sobald gewahlt davor schon meist davon komm wohlhab elternhaus schon direkt erst seilschaft richtig famili gebor wurd praktisch ausgesorgt auss amtseid grob brech sodass pension streicht vielleicht klein kommunalpolit landespolit bundespolit fall zwei amtszeit schafft imm findet schon drehtur wirtschaft kriegt dick quotberaterquot stell kontakt machtig partei bistwarst post den praktisch arbeit dick bezahl kassi club drin geschafft quotpobelquot gelost schosshund reich darf brav spat hoh club beitret komplett entkoppelt problem normal mensch quotwi hoch energiespritpreisquot seh olaf scholz weiss hort schlimm blas abgeschirmt stasi uberwacht politburo parteisiedl wandlitz umgeb mau wachpost der echokamm komm problem normal burg ding steht problem zumind finanziell mehr hebt irgendwann wenig widersteh bodenhaft komplett behalt,0.20588235294117646,Positive
631,UCRKlD5XkPr7GhbMNghpol0Q,@r3tron1x,2023-06-25 11:04:44+00:00,angenomm passiert knallmoment wahrung passi,0.0,Neutral
630,UCUeGpwXd7MAozIiTrPt1CHw,@jurgengebhard8419,2023-06-25 13:28:38+00:00,speicherse kuhlung gesprengtbrbrdi atomkraftwerk bekomm probl,0.0,Neutral
628,UC7BgtYJ88AG2D7F5GJ6_q5g,@Deichjunge65,2023-06-25 14:09:56+00:00,blut muss imm arbeit rentn ganz arbeitsleb blech unfah korrupt politikerbankeraktionar konzern,-1.0,Negative
627,UC7BgtYJ88AG2D7F5GJ6_q5g,@Deichjunge65,2023-06-25 14:24:21+00:00,probl berufspolit ahnung habendi gelernt studi end gefuhrt faul dumm,-1.0,Negative
626,UC-ZwyEDLI3G_jTcdWScz1GQ,@Guajiro-ph8ft,2023-06-25 22:57:32+00:00,mann braucht arzt,0.0,Neutral
625,UCw54jYYaqDzD2QPeV3S5pSA,@-Brodi-,2023-06-26 00:04:36+00:00,lustig,1.0,Positive
624,UCfSx2G0UFmA-UBy11M0ePzg,@Marcus_Oelschlegel,2023-06-26 07:25:41+00:00,viel zustimm allerding meinung energiewirtschaft angeht rechnung fehl extern kost,0.0,Neutral
623,UCJiRXf1Pb0ZkoPD7qcQIvlg,@IMMERERFOLGREICH,2023-06-26 12:25:39+00:00,schon altersarmut heizungsgesetz heftig,0.0,Neutral
622,UCE0OWQXpvBSiGA6JDTtFLQA,@klausmannsperger4153,2023-06-26 17:19:41+00:00,dank aussergewohn gut beitrag,1.0,Positive
1471,UCW5klAnnHJ6Qtr2eTnn60xQ,@realgolddigger,2023-06-27 10:02:56+00:00,platz geschichtsbuch sich herr wolff meist leid heiss quotlern schmerzquot,0.7,Positive
621,UCHLDR6S9-M1p3KlHDvByzuA,@captaincologne7558,2023-06-27 13:17:08+00:00,fachlich sicht hand herr krall vortragt dank furchtlos ausdrucksstark punkt bringt land falsch lauft ausfuhr gebildet leut verstand genug anson okonom laien unternehm okonom erstaun naiv hoff instand herr krall arg drauss ablauft bluthochdruck herzklabast bekommt lang erhalt bleibt,-0.05000000000000001,Negative
620,UCanbgZUeEc-Ru3NFytyPVcA,@nighty41,2023-06-27 16:59:07+00:00,toll vortrag spannend informativ frag punkt geld bank anleih steckt anleih wert verli zins steig somit bank gross verlust kenn bereich dah frag anleih laufzeit beendet investiert geld zuruckgezahlt vorausgesetzt unternehm staat pleit war folg bank ledig abwart musst laufzeit beendet verlust vermeid bank gross liquiditat angewies anleih verlust verkauf muss dank gruss,0.7749999999999999,Positive
619,UC5nAUb-XGqobW1eBKqFOuhw,@mikaluisfx,2023-06-27 19:24:46+00:00,markus krall comedy,0.0,Neutral
618,UChjag8rro1oDihW9gToeHrA,@heinand3847,2023-06-27 20:11:53+00:00,braucht bundesbank bailout href brdie deutsch bundesbank anleih gigant verlust angehauft steht sogar rettungsaktion raum steuerzahl end verlust geradesteh,0.0,Neutral
616,UCj3fMnVfq1GIg6oVzJ9cWlA,@Jean-Jaures,2023-06-28 05:45:07+00:00,krall leidet hybris verschweigt roll repomarktfinanzkris blackrock bezeichnet neoliberal deregulier sozialismus,-1.0,Negative
615,UCRF5kmTimZJVBywyYbnirhQ,@fitnessranicki323,2023-06-28 08:48:28+00:00,krall entwickelt polit kabarettist,0.0,Neutral
614,UCJ6krjazn8qNRhQxDSF0aqA,@sebastianfuchs3620,2023-06-28 15:49:10+00:00,gut mann,1.0,Positive
613,UCdQm0084rgtjheDHsumD4CA,@mohamadegypt6693,2023-06-29 10:34:28+00:00,cbdc anspricht expert,0.0,Neutral
612,UCdQm0084rgtjheDHsumD4CA,@mohamadegypt6693,2023-06-29 10:41:37+00:00,hebel massenhaft armut fuhrt cbcd,0.0,Neutral
1470,UCs30EO5qmM-xaoIHaqVamvw,@karinkoehler2777,2023-06-29 23:34:41+00:00,schon normalspar schutz auss grundeigentum erwerb,0.0,Neutral
610,UCqJVKRCRg8FR-s30hetVBCA,@Syntaxter,2023-06-30 16:04:01+00:00,unwurd schauspiel verkommt sollt alarmglock leut,0.0,Neutral
609,UCl4b9kHPzZInRq-eDUUn6cw,@GerdKlamt,2023-06-30 17:21:44+00:00,klass,0.0,Neutral
608,UCiKJOkEtJ9ePhBvKcx8o9_A,@frankd8958,2023-07-01 00:31:23+00:00,hrefuckszuwhgymbdvujghfxvjheorgsxxrtobaa,0.0,Neutral
607,UCN0AERnguvEKps3zuGxvgcw,@Taffitav,2023-07-01 15:59:15+00:00,welt bedroht mensch bos den bos zulassenbrwir den schlecht entscheid vorwerf durf lang zulass entscheid treff beginnt einzeln,-1.0,Negative
606,UC-d5LPrkiezQ7EEtl5p90NA,@andreaskirsch778,2023-07-02 12:12:22+00:00,musst habeck ministerium umbenenn inbrbrministerium zerstor wirtschaft,0.0,Neutral
605,UCyRFllzH9qOSp1hk6spc15Q,@hugohabicht9957,2023-07-02 15:20:59+00:00,href metallpreis manipuliert,0.0,Neutral
1469,UC7RdDZUSApwDhWbtHoz5sqg,@googledatenkracke1990,2023-07-06 07:11:49+00:00,schlafschaf aufgefall href viel falsch schluss zieht behauptet finanzkonzern grosst aktionar falsch fak news alarm kund finanzkonzern pensionskass akti fond inhab itkonzern heisst suggeriert finanzkonzern sond inhab konzern nach satz wolff genauso konstruiert itkonzern quotorganisierenquot dat vermogendverwalt biet tool klein rahm hosting der dat daraus zieh itunternehm dadurch vorteil erschleich sagt allianz eingeh ubertrieb ausgedruckt weltherrschaft reiss fabriziert punkt konstrukt funktioniert einzig klar wolff ding bewusst fabriziert klick generi unbewusst macht lasst schwatz pessimist giftspritz leit hinterfragt der aussag genaust leid viel leut zeit grund jahrelang konservativ polit verunsichert lang wurd problem polit wirklich fad hand halt angegang ahnlich aktuell abwend klimakatastroph wolff losung such angeb schuldig bau menschenveracht konstrukt klick zusamm behind leut wirklich verand,-0.28181818181818186,Negative
443,UC-IkJxBfxfoxdDmvkN8VGJQ,@kramex81,2023-07-06 18:16:06+00:00,kunstlich reichtum gehor ding natur bedurfnis erfull darunt geld erfind mensch istbrbrzitatbrthomas aquin,0.0,Neutral
604,UCV0ehY07vzkKcMtn33J_LfQ,@j.le-la1264,2023-07-06 18:27:29+00:00,ungaub uberhaupt allein macht gestimmt wurd aufschrei bevokerungnicht auszudenk zukommt,-0.7,Negative
603,UCSWCqhbkscTnNSypnKl8vTQ,@MrRavhan,2023-07-06 20:50:16+00:00,peinlich vortrag schlicht gemut reicht comedy auss steht omas brschenkelklopf,0.0,Neutral
602,UCC91rf17E9K9_iFr_jX1xdg,@primumnilnocere7689,2023-07-06 21:06:03+00:00,dank marc einlad markus krall kenn viel videos wirklich hochstform frei sprech ding erklar versteht denksport versuch mensch angstlich leb realitat hol viel dank beid den beitrag erfolg gemacht daum ganz oben gruss berlin,0.5666666666666667,Positive
1468,UC2oKd0fr1Tpzej94MBPFNlQ,@user-nx8rf3ng7f,2023-07-08 10:49:00+00:00,dank positiv eindruck,1.0,Positive
600,UCYVlJKurpbnMUZOYkM6LIOQ,@arthurderengel3191,2023-07-10 02:50:55+00:00,jemand empfiehlt gold vortrag nimmt braucht cryptos,1.0,Positive
1467,UCHmC-9fhP6jvlSW11C7tJPA,@kkii8426,2023-07-10 20:54:36+00:00,dank ebayvon mulltonn versand,0.0,Neutral
598,UC0lSedkHErCzNI8f_YarZOQ,@AH-dd9ht,2023-07-11 17:11:02+00:00,hamm,0.0,Neutral
597,UCT_eaF-rNM-BkpPP-Rpc-Xg,@michaelweyel42,2023-07-12 08:10:06+00:00,gut aufgespr seit,1.0,Positive
596,UCKmGF1GJ2XNi2jpsXt48eAg,@Walchsee83,2023-07-12 09:30:16+00:00,erklart inflation spani bereit obwohl hohepunkt standig geschwurbel quotuntergang geldsystem speziell eurosquot dau echt anstrengendgold preis gefall mark ruckt weit fern herr krall kettn edelmetall goldbarr kauf geschaft rennt passiert global digital welt physisch metall wirklich alt bitcoin neu gold,1.0,Positive
595,UC8h1XcLi86doqCIin8-4Y4Q,@arnoldeppingengasafi1507,2023-07-13 03:06:55+00:00,hybris ˈhyːbʀɪs bezeichnet extrem form selbstuberschatz hochmut verbindet hybris haufig realitatsverlust person uberschatz eig fahig leistung kompetenz person machtpositionenbrmehr wikipedia,0.0,Neutral
594,UCYnYGm9-dLPPQGBuBVgBgcQ,@ulrichleger6123,2023-07-13 15:11:46+00:00,hart herrlich richtig,1.0,Positive
593,UCCFUcAG0Dc9Kp_VqU5Nz7dg,@andreenns842,2023-07-14 07:43:27+00:00,kommunismus armut westeuropa,0.0,Neutral
592,UC70OlcKisnLfig4-1RtExQw,@jessicasquire,2023-07-14 20:06:27+00:00,wirklich ernst stress besorgnis markteinbruch hoh inflation ausdruck bring insbesond bezug rent schon seit geraum zeit verlust erlebt argumenti konnt kris chanc biet fuhl uberfordert allerding versteh investi langfrist unterfang wichtig blick gross ganz langfrist perspektiv behalt,0.7999999999999999,Positive
591,UCkFLQEDEsWgbBxAZkpqVBHQ,@hajumi768,2023-07-15 12:48:59+00:00,href solch schwachsinn lach eingebracht rest denk restlich shit verzichtet passt,0.0,Neutral
590,UCTXsKwzcjyG5AJj6y5Vyriw,@viktorur5777,2023-07-16 05:07:48+00:00,feier herr markus,0.0,Neutral
589,UCk9Olj1742u3MiSLtrPPLeg,@AlicePractice,2023-07-16 13:22:03+00:00,vortrag war halb stund lang ewig lang klatsch rausschneid,0.0,Neutral
588,UC4hN-Rb0vxq2Y5jeB2KrbdA,@talente111,2023-07-16 14:48:28+00:00,lieb gruss herr krall kanadaich stundenlang zuhorensi bring verstand nebenbei humorvoll brsie einfach genial daum hochich wunsch best bleib gesund,1.0,Positive
586,UC6q_RdwLdKzUvU4BluZaxJA,@manfredbreuhan4014,2023-07-16 20:03:47+00:00,viel dank klar wort zeitenw langsam sich umzudenk,0.10000000000000002,Positive
585,UCkRoMcwqxKt7LvnjvrIKceg,@tigerking6506,2023-07-17 19:06:46+00:00,rhetor hochgenuss,0.0,Neutral
584,UCvEMnUxelGznFD8SPPD6qKg,@sangsitara1,2023-07-18 13:16:28+00:00,leid mass mensch strunzdumm indoktriniert herrn krall folg wenig gesagt reflekti echt eig meinung bild sag quotgebildeterquot mehr abschluss universitat mensch dumm gehirngewasch natur gibt etlich ausnahm wahrnehm,0.175,Positive
583,UC6uDIPUKUuLKcSFSUeBs7nw,@peterk.1779,2023-07-18 18:09:37+00:00,makus krall einfach genial,1.0,Positive
1465,UC62qwSJdz_yq4L3QEjnmA0g,@maikgarves486,2023-07-18 21:23:20+00:00,offenbar,0.0,Neutral
582,UCqOEIwxkm0TVXU-yu6Ol9TQ,@franzfanny1216,2023-07-19 04:47:43+00:00,wann rotgrungelb verbrech endlich eingesperrt,0.0,Neutral
